YYYYMMDD,OPEN,HIGH,LOW,CLOSE
2010-10-20,6004.2,6038.1,5966.75,5984.95
2010-10-21,6010.25,6113.5,5984.9,6091.75
2010-10-22,6119.35,6121.1,6041.35,6063.4
2010-10-25,6103.95,6151.3,6094.6,6105.65
2010-10-26,6115.8,6120.25,6074.65,6081.35
2010-10-27,6075.95,6075.95,5987.55,6007.1
2010-10-28,6044.1,6071.1,5968.1,6004.35
2010-10-29,6022.1,6032.65,5937.1,6012.95
2010-11-01,6093.15,6132.4,6084.75,6118.1
2010-11-02,6129.55,6138.1,6094.4,6112.95
2010-11-03,6153.4,6182.5,6146.8,6166.9
2010-11-04,6205.7,6290.15,6199.35,6286.25
2010-11-08,6335.9,6335.9,6265.35,6277.2
2010-11-09,6281.75,6310.9,6243.55,6306.1
2010-11-10,6305.0,6307.65,6269.25,6275.7
2010-11-11,6285.9,6296.55,6179.5,6202.45
2010-11-12,6169.1,6202.5,6056.75,6057.65
2010-11-15,6082.4,6128.75,6039.4,6118.45
2010-11-16,6144.05,6144.05,5970.6,5987.35
2010-11-18,6076.2,6076.2,5906.75,6001.7
2010-11-19,6011.45,6013.25,5863.95,5882.5
2010-11-22,5925.75,6020.25,5905.15,6011.35
2010-11-23,5973.35,5973.35,5824.95,5925.5
2010-11-24,5948.05,5976.65,5833.6,5850.9
2010-11-25,5884.0,5907.1,5780.35,5819.95
2010-11-26,5834.15,5838.5,5690.35,5749.55
2010-11-29,5791.4,5843.15,5754.7,5834.05
2010-11-30,5812.55,5892.25,5768.35,5862.85
2010-12-01,5871.35,5971.0,5865.55,5964.1
2010-12-02,6023.25,6029.5,5980.6,6009.8
2010-12-03,6013.65,6025.4,5964.25,6002.05
2010-12-06,6025.75,6069.45,5981.7,5985.05
2010-12-07,5995.8,6001.0,5939.7,5985.3
2010-12-08,5960.0,5960.0,5878.6,5906.8
2010-12-09,5925.9,5927.3,5742.3,5777.0
2010-12-10,5760.45,5865.5,5721.15,5850.75
2010-12-13,5886.55,5913.8,5795.9,5907.45
2010-12-14,5928.95,5953.95,5888.75,5940.0
2010-12-15,5938.75,5942.75,5865.8,5888.0
2010-12-16,5910.65,5956.15,5855.05,5943.05
2010-12-20,5919.95,5985.0,5900.25,5943.7
2010-12-21,5967.4,6007.45,5960.05,5998.5
2010-12-22,6018.95,6023.8,5958.0,5981.85
2010-12-23,6006.45,6006.45,5964.6,5978.55
2010-12-24,5941.95,6017.35,5941.95,6013.9
2010-12-27,6012.6,6045.75,5991.1,5993.0
2010-12-28,6006.8,6010.9,5982.25,5995.9
2010-12-29,6004.9,6067.55,6002.85,6063.05
2010-12-30,6071.8,6106.4,6064.8,6090.5
2010-12-31,6107.25,6147.3,6103.55,6127.7
2011-01-03,6178.25,6178.55,6147.2,6154.3
2011-01-04,6173.4,6181.05,6124.4,6139.75
2011-01-05,6139.8,6139.95,6062.35,6077.8
2011-01-06,6109.25,6116.15,6022.3,6043.05
2011-01-07,6033.15,6051.2,5883.6,5888.6
2011-01-10,5901.5,5907.25,5740.95,5757.7
2011-01-11,5769.45,5842.6,5698.2,5798.1
2011-01-12,5805.45,5874.2,5711.3,5861.3
2011-01-13,5857.35,5857.75,5736.7,5756.6
2011-01-14,5753.35,5833.65,5639.65,5646.65
2011-01-17,5652.9,5696.15,5624.15,5662.3
2011-01-18,5684.1,5730.5,5671.25,5728.05
2011-01-19,5741.45,5747.65,5662.55,5698.4
2011-01-20,5657.15,5729.45,5634.5,5708.55
2011-01-21,5691.5,5717.55,5674.5,5696.4
2011-01-24,5715.55,5756.0,5697.75,5741.9
2011-01-25,5765.95,5801.55,5680.65,5684.75
2011-01-27,5726.1,5726.1,5594.95,5607.0
2011-01-28,5614.4,5614.4,5459.55,5527.05
2011-01-31,5454.8,5526.85,5416.65,5508.2
2011-02-01,5537.85,5539.15,5402.0,5402.85
2011-02-02,5471.05,5490.6,5415.65,5427.35
2011-02-03,5431.75,5532.65,5418.0,5527.7
2011-02-04,5524.15,5556.3,5369.05,5390.3
2011-02-07,5431.5,5440.35,5376.95,5405.5
2011-02-08,5429.45,5429.75,5303.4,5311.5
2011-02-09,5289.95,5339.45,5225.65,5274.35
2011-02-10,5249.45,5272.6,5196.8,5221.4
2011-02-11,5234.3,5319.45,5177.7,5312.15
2011-02-14,5340.4,5463.8,5340.4,5460.9
2011-02-15,5469.7,5506.5,5408.35,5478.75
2011-02-16,5472.25,5504.8,5460.35,5486.55
2011-02-17,5498.8,5553.0,5463.4,5549.65
2011-02-18,5559.25,5599.25,5441.95,5467.6
2011-02-21,5458.65,5526.25,5413.1,5520.65
2011-02-22,5504.45,5519.45,5437.3,5474.1
2011-02-23,5449.25,5495.2,5427.55,5436.95
2011-02-24,5410.9,5423.4,5242.5,5281.3
2011-02-25,5322.95,5338.2,5232.75,5319.4
2011-02-28,5329.85,5477.0,5308.6,5335.6
2011-03-01,5385.3,5533.05,5373.55,5531.6
2011-03-03,5480.4,5570.75,5468.25,5539.55
2011-03-04,5587.4,5608.2,5524.1,5543.7
2011-03-07,5491.25,5491.25,5408.45,5465.45
2011-03-08,5467.6,5530.55,5464.75,5522.6
2011-03-09,5543.6,5563.3,5477.45,5517.85
2011-03-10,5516.3,5516.3,5468.45,5495.05
2011-03-11,5455.9,5502.7,5411.55,5450.5
2011-03-14,5436.7,5537.3,5434.25,5535.2
2011-03-15,5421.3,5497.85,5373.65,5461.05
2011-03-16,5478.75,5535.1,5478.2,5513.4
2011-03-17,5453.9,5510.05,5435.3,5454.9
2011-03-18,5480.25,5483.05,5366.4,5366.4
2011-03-21,5409.65,5413.3,5348.2,5368.95
2011-03-22,5391.55,5428.15,5376.15,5417.2
2011-03-23,5411.9,5484.95,5401.95,5481.9
2011-03-24,5502.1,5529.0,5496.1,5525.5
2011-03-25,5588.7,5667.1,5560.95,5645.9
2011-03-28,5643.2,5709.1,5643.2,5684.4
2011-03-29,5686.75,5770.35,5680.7,5736.9
2011-03-30,5755.9,5803.15,5753.9,5798.3
2011-03-31,5803.95,5872.0,5778.65,5831.9
2011-04-01,5836.7,5860.2,5810.4,5827.65
2011-04-04,5842.05,5918.7,5833.2,5907.4
2011-04-05,5919.85,5928.65,5855.85,5902.15
2011-04-06,5907.8,5944.45,5868.8,5888.0
2011-04-07,5889.8,5906.1,5866.25,5883.75
2011-04-08,5887.35,5926.95,5822.0,5845.4
2011-04-11,5806.05,5830.3,5777.9,5779.4
2011-04-13,5747.45,5923.6,5735.55,5921.7
2011-04-15,5898.95,5907.35,5806.45,5814.8
2011-04-18,5824.5,5897.9,5722.25,5732.25
2011-04-19,5715.9,5762.95,5693.25,5744.5
2011-04-20,5786.3,5857.35,5759.65,5853.15
2011-04-21,5883.55,5912.9,5864.35,5881.15
2011-04-25,5861.1,5906.6,5857.0,5865.9
2011-04-26,5876.9,5893.2,5791.55,5864.65
2011-04-27,5886.15,5892.35,5819.95,5831.4
2011-04-28,5851.3,5856.4,5776.95,5785.0
2011-04-29,5785.25,5804.3,5706.05,5751.95
2011-05-02,5770.75,5775.25,5687.7,5694.7
2011-05-03,5692.4,5710.75,5554.85,5561.1
2011-05-04,5562.25,5578.8,5503.0,5538.55
2011-05-05,5532.45,5560.3,5443.8,5444.7
2011-05-06,5480.9,5564.4,5472.45,5545.55
2011-05-09,5576.75,5586.05,5502.4,5547.4
2011-05-10,5553.75,5592.9,5514.55,5539.85
2011-05-11,5548.1,5574.7,5525.0,5562.85
2011-05-12,5535.95,5572.5,5476.3,5485.15
2011-05-13,5494.35,5605.0,5472.15,5564.15
2011-05-16,5541.8,5541.8,5487.65,5498.3
2011-05-17,5496.2,5523.85,5421.05,5440.6
2011-05-18,5452.35,5460.5,5401.25,5422.1
2011-05-19,5447.15,5452.6,5411.25,5438.35
2011-05-20,5452.9,5517.55,5432.75,5483.3
2011-05-23,5452.25,5453.8,5373.0,5383.2
2011-05-24,5388.0,5422.6,5367.45,5398.2
2011-05-25,5388.55,5388.55,5328.7,5349.15
2011-05-26,5375.55,5422.2,5356.35,5409.25
2011-05-27,5419.3,5485.8,5413.6,5475.6
2011-05-30,5493.8,5509.3,5458.6,5470.8
2011-05-31,5494.65,5571.6,5489.7,5560.1
2011-06-01,5564.7,5597.35,5559.45,5593.35
2011-06-02,5530.0,5568.2,5521.95,5553.8
2011-06-03,5567.1,5604.95,5507.2,5524.85
2011-06-06,5505.35,5542.65,5479.85,5536.15
2011-06-07,5508.35,5570.1,5507.8,5556.25
2011-06-08,5535.55,5556.6,5514.9,5528.5
2011-06-09,5524.25,5540.1,5502.05,5521.0
2011-06-10,5518.15,5521.45,5457.45,5484.25
2011-06-13,5470.85,5496.7,5436.95,5486.75
2011-06-14,5485.95,5520.15,5484.2,5499.45
2011-06-15,5493.7,5499.35,5438.95,5446.9
2011-06-16,5412.0,5447.5,5389.8,5400.1
2011-06-17,5413.8,5421.15,5355.85,5362.6
2011-06-20,5373.25,5377.4,5195.9,5263.15
2011-06-21,5280.6,5322.45,5257.0,5274.85
2011-06-22,5305.7,5310.5,5262.5,5278.25
2011-06-23,5269.9,5330.6,5252.25,5324.5
2011-06-24,5350.75,5477.85,5348.25,5471.05
2011-06-27,5441.65,5552.65,5434.25,5531.65
2011-06-28,5549.25,5558.3,5496.35,5542.1
2011-06-29,5569.6,5608.65,5568.95,5604.4
2011-06-30,5614.3,5657.9,5606.1,5634.65
2011-07-01,5705.8,5705.8,5609.75,5624.5
2011-07-04,5679.65,5679.65,5633.1,5649.8
2011-07-05,5654.2,5655.4,5612.3,5631.15
2011-07-06,5627.25,5655.4,5610.75,5621.45
2011-07-07,5634.75,5737.15,5632.95,5728.25
2011-07-08,5736.1,5740.4,5651.05,5652.45
2011-07-11,5649.25,5652.9,5601.7,5616.9
2011-07-12,5558.1,5580.25,5496.95,5514.6
2011-07-13,5545.9,5596.15,5541.4,5592.25
2011-07-14,5569.45,5653.95,5541.7,5585.75
2011-07-15,5602.85,5631.7,5562.75,5581.75
2011-07-18,5584.05,5596.6,5550.95,5561.15
2011-07-19,5572.0,5627.65,5557.2,5606.45
2011-07-20,5643.2,5645.4,5555.1,5561.65
2011-07-21,5554.45,5578.9,5532.7,5539.85
2011-07-22,5578.5,5642.2,5567.1,5634.55
2011-07-25,5635.9,5700.55,5616.7,5680.25
2011-07-26,5688.65,5702.25,5560.15,5572.7
2011-07-27,5587.0,5591.7,5521.5,5546.3
2011-07-28,5492.3,5512.1,5475.65,5485.85
2011-07-29,5465.35,5520.3,5453.95,5487.65
2011-08-01,5529.3,5551.9,5486.45,5512.55
2011-08-02,5495.0,5496.3,5433.65,5456.75
2011-08-03,5396.75,5422.6,5378.85,5413.15
2011-08-04,5413.45,5434.5,5323.15,5330.8
2011-08-05,5204.75,5229.65,5116.45,5224.25
2011-08-08,5086.65,5203.5,5054.05,5122.3
2011-08-09,4958.8,5167.0,4946.45,5084.2
2011-08-10,5197.95,5197.95,5123.35,5158.35
2011-08-11,5129.0,5184.95,5121.0,5134.5
2011-08-12,5194.45,5194.45,5053.35,5068.05
2011-08-16,5125.65,5132.2,5015.55,5053.5
2011-08-17,5032.6,5112.15,5017.25,5062.6
2011-08-18,5078.6,5078.6,4932.15,4936.8
2011-08-19,4849.1,4893.6,4796.1,4846.85
2011-08-22,4849.55,4910.05,4808.75,4901.8
2011-08-23,4927.7,4965.8,4863.8,4946.4
2011-08-24,4937.4,4962.4,4875.3,4876.85
2011-08-25,4915.25,4915.85,4825.05,4848.4
2011-08-26,4844.25,4872.0,4720.0,4749.0
2011-08-29,4810.6,4934.4,4806.05,4923.95
2011-08-30,4975.2,5016.25,4927.55,5013.7
2011-09-02,5113.7,5113.7,4995.3,5045.85
2011-09-05,4993.9,5030.3,4964.45,5018.45
2011-09-06,4995.0,5072.9,4942.9,5072.2
2011-09-07,5081.6,5154.5,5076.3,5121.05
2011-09-08,5140.35,5169.25,5098.25,5157.6
2011-09-09,5161.45,5163.7,5046.8,5047.95
2011-09-12,4985.3,4985.6,4911.25,4942.9
2011-09-13,4979.75,5030.15,4911.05,4938.85
2011-09-14,4965.2,5026.15,4917.4,5025.7
2011-09-15,5061.2,5091.45,4967.45,5088.25
2011-09-16,5123.9,5143.6,5068.1,5085.4
2011-09-19,5062.95,5063.5,5019.25,5032.8
2011-09-20,5042.7,5149.9,5035.25,5149.0
2011-09-21,5154.5,5168.4,5109.85,5128.7
2011-09-22,5052.25,5059.85,4907.75,4919.45
2011-09-23,4869.3,4930.25,4829.6,4864.2
2011-09-26,4879.8,4879.8,4758.85,4833.35
2011-09-27,4909.8,4982.95,4906.0,4978.5
2011-09-28,5006.05,5006.05,4918.45,4948.05
2011-09-29,4925.8,5034.25,4906.0,5016.2
2011-09-30,4984.3,5025.55,4924.3,4940.05
2011-10-03,4871.45,4879.15,4823.9,4858.35
2011-10-04,4825.1,4869.75,4728.3,4772.55
2011-10-05,4797.2,4827.8,4741.0,4754.5
2011-10-07,4886.3,4922.6,4861.2,4886.7
2011-10-10,4886.5,4991.15,4882.05,4989.0
2011-10-11,5020.0,5045.1,4964.0,4967.2
2011-10-12,5012.65,5109.8,4997.65,5104.3
2011-10-13,5131.4,5136.95,5067.65,5070.6
2011-10-14,5060.5,5141.4,5056.6,5131.25
2011-10-17,5156.0,5160.2,5084.8,5119.45
2011-10-18,5050.95,5057.5,5011.05,5047.5
2011-10-19,5081.75,5148.05,5075.3,5137.15
2011-10-20,5088.85,5099.0,5033.95,5091.25
2011-10-21,5107.75,5120.75,5037.95,5060.0
2011-10-24,5116.5,5145.6,5084.75,5096.75
2011-10-25,5131.1,5210.85,5085.55,5209.8
2011-10-28,5343.4,5399.7,5322.85,5354.75
2011-10-31,5360.25,5360.25,5314.6,5326.0
2011-11-01,5277.05,5310.85,5238.3,5253.55
2011-11-02,5215.95,5300.1,5204.95,5251.85
2011-11-03,5240.1,5281.6,5201.85,5279.1
2011-11-04,5325.65,5326.45,5256.8,5282.95
2011-11-08,5295.05,5304.25,5252.15,5282.7
2011-11-09,5312.3,5317.5,5211.75,5214.15
2011-11-11,5182.3,5198.6,5142.25,5175.0
2011-11-14,5221.15,5228.9,5140.55,5142.6
2011-11-15,5126.95,5158.75,5053.35,5054.45
2011-11-16,5053.5,5065.2,4989.5,5062.2
2011-11-17,5027.3,5036.8,4919.45,4928.05
2011-11-18,4900.4,4915.9,4837.95,4914.1
2011-11-21,4870.35,4871.1,4764.8,4781.35
2011-11-22,4803.2,4854.0,4782.55,4809.6
2011-11-23,4775.45,4775.45,4640.95,4709.6
2011-11-24,4707.3,4771.1,4639.1,4756.8
2011-11-25,4730.25,4767.3,4693.1,4702.5
2011-11-28,4774.6,4858.8,4766.4,4856.15
2011-11-29,4864.25,4866.1,4787.1,4798.1
2011-11-30,4767.65,4851.55,4754.8,4841.1
2011-12-01,4970.5,5011.9,4916.7,4930.4
2011-12-02,4937.2,5062.55,4918.4,5061.85
2011-12-05,5036.3,5055.4,5002.55,5043.25
2011-12-07,5051.55,5099.25,5032.25,5045.4
2011-12-08,5032.75,5049.05,4921.45,4931.4
2011-12-09,4872.7,4918.35,4841.75,4862.75
2011-12-12,4910.25,4910.25,4755.55,4760.6
2011-12-13,4736.35,4824.7,4728.5,4819.65
2011-12-14,4790.95,4839.55,4750.4,4762.25
2011-12-15,4714.05,4768.65,4673.85,4753.0
2011-12-16,4815.75,4818.85,4628.2,4645.7
2011-12-19,4622.3,4622.3,4555.9,4605.6
2011-12-20,4624.3,4632.5,4531.15,4550.0
2011-12-21,4641.3,4707.35,4601.95,4705.2
2011-12-22,4640.55,4740.6,4632.95,4730.9
2011-12-23,4763.45,4763.45,4693.25,4713.65
2011-12-26,4723.6,4787.25,4719.85,4777.0
2011-12-27,4772.15,4800.4,4723.85,4750.7
2011-12-28,4747.9,4753.5,4685.65,4699.6
2011-12-29,4677.55,4701.8,4639.05,4643.0
2011-12-30,4659.55,4690.45,4608.9,4617.2
2012-01-02,4639.8,4645.95,4588.05,4640.6
2012-01-03,4676.6,4773.1,4676.4,4760.7
2012-01-04,4777.05,4782.85,4728.85,4742.15
2012-01-05,4748.85,4779.8,4730.15,4748.7
2012-01-06,4725.1,4794.9,4686.85,4760.45
2012-01-07,4755.8,4759.4,4743.05,4746.9
2012-01-09,4743.9,4758.7,4695.45,4744.2
2012-01-10,4772.75,4855.9,4768.25,4851.05
2012-01-11,4864.0,4877.2,4841.6,4860.05
2012-01-12,4838.85,4869.0,4803.9,4845.5
2012-01-13,4865.45,4898.85,4834.2,4867.5
2012-01-16,4844.35,4880.8,4827.05,4878.95
2012-01-17,4904.0,4975.55,4904.0,4960.65
2012-01-18,4979.8,4980.65,4931.05,4947.2
2012-01-19,4998.55,5023.8,4991.4,5013.85
2012-01-20,5046.8,5064.15,5004.3,5048.4
2012-01-23,5029.1,5059.55,5021.35,5042.15
2012-01-24,5065.6,5141.05,5049.8,5113.9
2012-01-25,5154.0,5174.15,5130.25,5152.35
2012-01-27,5217.0,5217.0,5162.4,5201.85
2012-01-30,5157.85,5166.15,5076.7,5078.0
2012-01-31,5125.4,5215.4,5120.15,5203.55
2012-02-01,5198.35,5244.6,5159.0,5241.4
2012-02-02,5272.15,5289.95,5225.75,5263.65
2012-02-03,5277.15,5334.85,5255.55,5318.75
2012-02-06,5378.7,5390.05,5327.25,5355.45
2012-02-07,5413.35,5413.35,5322.95,5334.6
2012-02-08,5343.9,5396.9,5325.2,5372.6
2012-02-09,5344.25,5423.4,5338.9,5419.95
2012-02-10,5402.8,5427.75,5341.05,5370.85
2012-02-13,5383.5,5421.05,5351.4,5382.55
2012-02-14,5379.9,5428.05,5377.95,5427.2
2012-02-15,5461.65,5542.1,5461.2,5526.4
2012-02-16,5514.65,5531.4,5483.75,5514.65
2012-02-17,5577.15,5606.7,5545.2,5567.9
2012-02-21,5563.7,5621.5,5561.75,5600.5
2012-02-22,5609.15,5629.95,5491.35,5501.7
2012-02-23,5490.3,5537.4,5460.8,5477.95
2012-02-24,5480.35,5521.4,5405.9,5424.2
2012-02-27,5449.8,5449.8,5268.15,5272.3
2012-02-28,5314.8,5391.1,5306.45,5378.1
2012-02-29,5428.3,5458.8,5352.25,5384.25
2012-03-01,5366.8,5372.45,5297.5,5327.55
2012-03-02,5369.0,5392.55,5315.05,5358.6
2012-03-03,5360.05,5369.6,5353.4,5359.4
2012-03-05,5344.5,5344.5,5265.7,5280.15
2012-03-06,5262.35,5382.05,5206.4,5207.85
2012-03-07,5207.25,5243.85,5171.45,5222.7
2012-03-09,5295.9,5342.3,5291.6,5336.1
2012-03-12,5421.9,5421.9,5327.3,5357.05
2012-03-13,5390.8,5438.35,5390.8,5433.05
2012-03-14,5491.3,5499.4,5437.8,5467.25
2012-03-15,5459.75,5460.65,5362.3,5378.25
2012-03-16,5384.35,5445.65,5305.0,5311.45
2012-03-19,5339.4,5340.7,5238.55,5254.2
2012-03-20,5262.5,5297.35,5233.25,5270.15
2012-03-21,5267.5,5371.7,5256.0,5370.75
2012-03-22,5361.15,5385.95,5205.65,5213.3
2012-03-23,5252.05,5312.0,5220.0,5286.6
2012-03-26,5274.95,5274.95,5174.9,5179.4
2012-03-27,5246.05,5277.95,5184.65,5252.35
2012-03-28,5230.65,5236.55,5169.6,5198.35
2012-03-29,5163.95,5194.3,5135.95,5190.3
2012-03-30,5207.1,5307.1,5203.65,5280.95
2012-04-02,5297.2,5331.55,5278.8,5322.3
2012-04-03,5356.05,5378.75,5344.45,5352.95
2012-04-04,5327.1,5338.4,5305.3,5329.8
2012-04-09,5286.45,5287.9,5228.0,5232.3
2012-04-10,5255.15,5255.8,5211.85,5243.3
2012-04-11,5209.55,5263.65,5190.8,5240.0
2012-04-12,5248.9,5290.6,5248.6,5271.2
2012-04-13,5250.0,5306.75,5185.4,5198.5
2012-04-16,5193.1,5233.5,5183.5,5232.7
2012-04-17,5252.75,5298.2,5208.35,5294.85
2012-04-18,5324.25,5342.0,5293.45,5294.6
2012-04-19,5320.65,5342.45,5291.3,5338.25
2012-04-20,5315.65,5336.15,5245.45,5291.3
2012-04-23,5280.4,5310.55,5187.35,5188.95
2012-04-24,5219.75,5232.35,5180.35,5227.8
2012-04-25,5221.15,5236.1,5160.65,5202.0
2012-04-26,5211.35,5215.6,5179.05,5192.35
2012-04-27,5188.9,5223.05,5154.3,5186.3
2012-04-28,5209.6,5216.4,5196.35,5209.0
2012-04-30,5202.55,5262.15,5202.55,5247.1
2012-05-02,5260.85,5279.6,5226.45,5230.25
2012-05-03,5214.8,5217.3,5180.65,5192.8
2012-05-04,5168.45,5177.2,5070.6,5082.15
2012-05-07,5018.15,5124.75,4988.0,5122.85
2012-05-08,5117.15,5119.95,4983.6,4985.9
2012-05-09,4959.65,5016.25,4956.45,4973.65
2012-05-10,4988.95,5039.2,4950.45,4971.4
2012-05-11,4939.7,4976.25,4906.15,4931.05
2012-05-14,4935.25,4957.2,4874.55,4901.1
2012-05-15,4871.55,4955.2,4868.55,4938.5
2012-05-16,4871.45,4882.25,4837.05,4858.7
2012-05-17,4879.1,4922.25,4850.2,4872.05
2012-05-18,4796.45,4908.5,4788.95,4905.6
2012-05-21,4896.25,4937.5,4894.5,4897.15
2012-05-22,4954.8,4956.35,4849.9,4866.05
2012-05-23,4843.2,4853.65,4803.95,4831.8
2012-05-24,4859.9,4931.9,4830.15,4929.1
2012-05-25,4907.0,4935.8,4889.35,4925.35
2012-05-28,4931.45,4994.95,4931.3,4992.15
2012-05-29,5008.0,5020.15,4982.15,4983.95
2012-05-30,4961.5,4982.25,4944.9,4947.2
2012-05-31,4898.65,4949.25,4883.55,4938.3
2012-06-01,4919.9,4925.0,4831.75,4834.4
2012-06-04,4791.25,4858.3,4770.35,4855.2
2012-06-05,4872.95,4898.95,4847.7,4861.5
2012-06-06,4889.8,5010.45,4886.15,4988.3
2012-06-07,5033.3,5059.65,5007.75,5056.35
2012-06-08,5043.35,5084.45,4994.8,5082.25
2012-06-11,5095.35,5124.45,5040.7,5041.45
2012-06-12,5015.15,5128.9,5015.15,5111.6
2012-06-13,5118.1,5144.9,5095.45,5122.5
2012-06-14,5109.65,5130.0,5047.65,5048.45
2012-06-15,5072.0,5146.2,5069.15,5134.95
2012-06-18,5177.15,5190.2,5041.7,5068.5
2012-06-19,5054.8,5113.6,5048.1,5106.15
2012-06-20,5114.3,5141.7,5100.7,5127.8
2012-06-21,5096.85,5170.4,5093.45,5169.65
2012-06-22,5103.2,5159.8,5094.0,5146.0
2012-06-25,5158.45,5194.6,5105.65,5108.35
2012-06-26,5109.35,5134.55,5095.5,5130.75
2012-06-27,5154.15,5160.1,5129.25,5139.55
2012-06-28,5151.9,5159.05,5125.3,5134.7
2012-06-29,5189.0,5286.25,5189.0,5267.95
2012-07-02,5287.35,5302.15,5263.35,5273.8
2012-07-03,5300.05,5317.0,5265.95,5287.3
2012-07-04,5310.85,5317.65,5273.3,5299.6
2012-07-05,5295.1,5333.65,5288.85,5325.2
2012-07-06,5324.25,5327.2,5287.75,5317.4
2012-07-09,5285.4,5300.6,5257.75,5270.9
2012-07-10,5287.4,5348.55,5284.55,5346.45
2012-07-11,5317.9,5336.45,5300.25,5303.35
2012-07-12,5240.65,5261.75,5217.7,5229.8
2012-07-13,5246.6,5267.15,5216.85,5223.85
2012-07-16,5235.25,5246.85,5190.45,5194.45
2012-07-17,5230.4,5236.7,5181.7,5188.65
2012-07-18,5201.95,5222.85,5169.05,5216.35
2012-07-19,5251.1,5257.75,5233.15,5241.2
2012-07-20,5236.4,5238.7,5197.5,5207.8
2012-07-23,5159.45,5164.2,5108.1,5117.7
2012-07-24,5130.4,5144.0,5103.25,5127.85
2012-07-25,5120.5,5121.6,5076.6,5109.55
2012-07-26,5126.2,5126.2,5032.4,5048.75
2012-07-27,5124.35,5149.95,5077.5,5107.8
2012-07-30,5132.85,5206.6,5132.65,5200.1
2012-07-31,5216.05,5234.55,5154.05,5227.15
2012-08-01,5226.65,5246.35,5212.65,5234.95
2012-08-02,5232.7,5236.9,5209.95,5228.15
2012-08-03,5196.4,5220.2,5164.65,5215.5
2012-08-06,5265.0,5293.2,5263.4,5274.05
2012-08-07,5296.4,5350.1,5281.65,5331.2
2012-08-08,5346.4,5377.6,5331.05,5337.85
2012-08-09,5350.2,5368.2,5312.1,5330.4
2012-08-10,5308.75,5330.1,5294.1,5327.15
2012-08-13,5315.0,5352.45,5309.05,5348.15
2012-08-14,5346.0,5387.05,5328.8,5379.75
2012-08-16,5387.7,5390.65,5356.65,5361.95
2012-08-17,5368.85,5399.95,5341.7,5367.05
2012-08-21,5372.15,5425.15,5368.8,5421.4
2012-08-22,5396.7,5433.35,5394.8,5414.5
2012-08-23,5427.9,5448.6,5393.85,5418.7
2012-08-24,5392.9,5399.65,5371.0,5390.4
2012-08-27,5388.2,5399.15,5346.65,5351.1
2012-08-28,5348.1,5359.25,5312.6,5328.7
2012-08-29,5344.7,5345.5,5282.7,5285.7
2012-08-30,5269.8,5342.8,5255.05,5319.35
2012-08-31,5300.5,5303.25,5238.9,5255.7
2012-09-03,5278.9,5295.8,5243.15,5244.7
2012-09-04,5250.75,5278.3,5233.2,5278.25
2012-09-05,5244.5,5259.5,5215.7,5222.9
2012-09-06,5220.8,5260.6,5217.9,5240.6
2012-09-07,5309.2,5347.15,5309.2,5342.1
2012-09-08,5343.65,5366.3,5343.45,5358.7
2012-09-10,5365.9,5375.45,5349.1,5357.65
2012-09-11,5336.85,5393.35,5332.1,5390.5
2012-09-12,5406.9,5435.55,5393.95,5432.7
2012-09-13,5434.8,5447.45,5421.85,5431.15
2012-09-14,5530.25,5586.65,5526.95,5567.45
2012-09-17,5636.15,5652.2,5585.15,5609.3
2012-09-18,5602.85,5620.55,5586.45,5600.65
2012-09-20,5542.1,5581.35,5534.9,5542.8
2012-09-21,5577.05,5720.0,5575.45,5694.5
2012-09-24,5692.1,5709.85,5662.75,5672.7
2012-09-25,5676.85,5702.7,5652.45,5676.5
2012-09-26,5658.5,5672.8,5638.65,5658.05
2012-09-27,5673.35,5693.7,5639.7,5645.3
2012-09-28,5688.3,5735.15,5683.45,5699.35
2012-10-01,5709.5,5722.95,5694.0,5719.1
2012-10-03,5727.65,5743.25,5715.8,5732.4
2012-10-04,5752.4,5807.25,5751.35,5790.9
2012-10-05,5815.35,5815.35,4888.2,5741.2
2012-10-08,5749.8,5749.8,5666.2,5672.1
2012-10-09,5710.8,5728.65,5677.9,5701.9
2012-10-10,5670.9,5686.5,5647.05,5650.75
2012-10-11,5664.25,5721.1,5636.95,5717.75
2012-10-12,5664.8,5725.0,5659.35,5672.35
2012-10-15,5676.85,5693.7,5651.05,5685.15
2012-10-16,5706.05,5714.0,5635.6,5645.35
2012-10-17,5683.0,5684.35,5633.9,5657.9
2012-10-18,5676.55,5722.5,5650.55,5716.0
2012-10-19,5703.5,5711.7,5660.0,5679.6
2012-10-22,5669.0,5721.55,5658.05,5714.6
2012-10-23,5718.4,5720.8,5681.45,5690.35
2012-10-25,5690.9,5718.75,5685.7,5712.9
2012-10-26,5684.9,5697.2,5641.75,5664.7
2012-10-29,5663.65,5698.3,5645.1,5665.2
2012-10-30,5659.65,5689.9,5589.9,5592.45
2012-10-31,5600.0,5624.4,5583.05,5614.65
2012-11-01,5615.45,5649.75,5601.95,5642.95
2012-11-02,5697.7,5711.3,5682.55,5695.75
2012-11-05,5693.55,5709.2,5679.5,5703.15
2012-11-06,5696.15,5730.8,5693.65,5729.65
2012-11-07,5722.4,5777.3,5711.4,5756.2
2012-11-08,5709.95,5744.5,5693.95,5736.7
2012-11-09,5732.0,5751.7,5677.75,5687.4
2012-11-12,5691.15,5707.55,5665.75,5686.35
2012-11-15,5651.65,5651.65,5603.55,5628.55
2012-11-16,5629.2,5650.15,5559.8,5561.95
