Date_Time,Open,High,Low,Close
2010-03-29 10:00:00,9536.0,9538.0,9513.2,9525.05
2010-03-29 11:00:00,9524.0,9548.0,9524.0,9541.0
2010-03-29 12:00:00,9541.0,9564.8,9529.0,9551.9
2010-03-29 13:00:00,9550.05,9587.0,9550.05,9569.3
2010-03-29 14:00:00,9570.0,9589.5,9555.0,9570.15
2010-03-29 15:00:00,9571.5,9572.0,9518.0,9530.1
2010-03-30 10:00:00,9575.55,9580.0,9553.55,9558.0
2010-03-30 11:00:00,9559.0,9572.0,9550.05,9568.0
2010-03-30 12:00:00,9568.5,9588.0,9563.5,9579.1
2010-03-30 13:00:00,9580.0,9581.0,9545.0,9555.1
2010-03-30 14:00:00,9555.1,9556.8,9484.0,9495.05
2010-03-30 15:00:00,9495.0,9499.0,9481.1,9490.0
2010-03-31 10:00:00,9490.0,9495.0,9453.0,9461.0
2010-03-31 11:00:00,9461.9,9484.95,9450.25,9469.2
2010-03-31 12:00:00,9470.1,9530.0,9462.0,9507.0
2010-03-31 13:00:00,9506.0,9529.0,9500.0,9502.0
2010-03-31 14:00:00,9501.0,9522.0,9476.1,9502.0
2010-03-31 15:00:00,9504.0,9504.5,9472.8,9490.0
2010-04-01 10:00:00,9500.0,9514.8,9487.15,9492.0
2010-04-01 11:00:00,9494.8,9503.0,9475.05,9498.8
2010-04-01 12:00:00,9500.0,9525.0,9495.2,9520.0
2010-04-01 13:00:00,9520.0,9524.0,9505.0,9522.0
2010-04-01 14:00:00,9521.0,9549.0,9517.1,9545.25
2010-04-01 15:00:00,9547.0,9548.95,9532.5,9546.5
2010-04-05 10:00:00,9608.95,9628.0,9603.0,9625.0
2010-04-05 11:00:00,9624.0,9644.0,9618.75,9642.0
2010-04-05 12:00:00,9642.0,9644.5,9590.5,9607.0
2010-04-05 13:00:00,9608.8,9630.0,9593.05,9616.0
2010-04-05 14:00:00,9615.15,9668.85,9615.0,9665.0
2010-04-05 15:00:00,9665.0,9695.0,9664.9,9691.0
2010-04-06 10:00:00,9704.5,9718.4,9668.75,9677.0
2010-04-06 11:00:00,9675.0,9720.0,9663.1,9716.5
2010-04-06 12:00:00,9714.15,9774.8,9711.0,9744.0
2010-04-06 13:00:00,9741.0,9767.0,9726.5,9750.0
2010-04-06 14:00:00,9757.0,9760.0,9705.0,9712.0
2010-04-06 15:00:00,9713.8,9734.05,9709.1,9728.0
2010-04-07 10:00:00,9775.0,9782.1,9755.0,9756.0
2010-04-07 11:00:00,9756.0,9765.0,9751.2,9755.0
2010-04-07 12:00:00,9755.0,9769.0,9686.0,9688.0
2010-04-07 13:00:00,9689.0,9699.4,9666.0,9680.0
2010-04-07 14:00:00,9681.8,9683.5,9641.5,9675.7
2010-04-07 15:00:00,9673.0,9694.8,9673.0,9687.2
2010-04-08 10:00:00,9650.0,9657.0,9630.0,9630.0
2010-04-08 11:00:00,9630.0,9634.0,9606.0,9623.0
2010-04-08 12:00:00,9623.0,9623.0,9592.0,9602.8
2010-04-08 13:00:00,9602.0,9608.0,9553.05,9561.0
2010-04-08 14:00:00,9560.0,9598.0,9536.0,9536.0
2010-04-08 15:00:00,9536.15,9554.75,9505.0,9505.0
2010-04-09 10:00:00,9573.5,9582.0,9560.0,9569.0
2010-04-09 11:00:00,9568.5,9640.0,9568.0,9632.0
2010-04-09 12:00:00,9632.0,9694.0,9624.0,9683.0
2010-04-09 13:00:00,9682.9,9708.5,9670.0,9672.1
2010-04-09 14:00:00,9672.25,9698.0,9651.5,9661.9
2010-04-09 15:00:00,9660.0,9682.65,9645.15,9669.0
2010-04-12 10:00:00,9593.0,9619.0,9590.0,9609.3
2010-04-12 11:00:00,9608.1,9624.85,9582.15,9604.0
2010-04-12 12:00:00,9606.0,9645.0,9604.5,9622.0
2010-04-12 13:00:00,9623.0,9635.0,9576.3,9590.5
2010-04-12 14:00:00,9591.0,9603.7,9551.0,9561.1
2010-04-12 15:00:00,9562.9,9587.0,9561.1,9585.0
2010-04-13 10:00:00,9511.7,9529.0,9495.0,9527.0
2010-04-13 11:00:00,9526.8,9539.0,9504.25,9507.0
2010-04-13 12:00:00,9507.2,9517.0,9501.0,9506.8
2010-04-13 13:00:00,9507.65,9514.75,9476.0,9503.55
2010-04-13 14:00:00,9502.0,9526.65,9491.2,9503.0
2010-04-13 15:00:00,9505.45,9510.9,9492.0,9504.8
2010-04-15 10:00:00,9505.0,9522.0,9480.0,9483.25
2010-04-15 11:00:00,9481.15,9493.5,9461.1,9480.0
2010-04-15 12:00:00,9478.95,9482.95,9451.0,9454.9
2010-04-15 13:00:00,9453.0,9466.9,9442.25,9447.0
2010-04-15 14:00:00,9445.0,9449.95,9394.0,9401.0
2010-04-15 15:00:00,9401.0,9401.0,9345.1,9350.15
2010-04-16 10:00:00,9364.95,9428.0,9352.1,9386.0
2010-04-16 11:00:00,9386.0,9411.0,9372.1,9405.0
2010-04-16 12:00:00,9401.1,9401.1,9363.0,9372.65
2010-04-16 13:00:00,9374.0,9388.5,9336.1,9382.0
2010-04-16 14:00:00,9382.0,9418.0,9372.0,9376.9
2010-04-16 15:00:00,9375.0,9392.0,9350.1,9352.0
2010-04-19 10:00:00,9242.2,9271.5,9237.1,9242.5
2010-04-19 11:00:00,9243.0,9263.0,9233.1,9242.05
2010-04-19 12:00:00,9242.0,9306.5,9230.1,9305.0
2010-04-19 13:00:00,9304.0,9354.9,9292.0,9338.0
2010-04-19 14:00:00,9338.0,9345.9,9282.0,9300.0
2010-04-19 15:00:00,9301.0,9325.55,9285.05,9300.0
2010-04-20 10:00:00,9366.5,9387.8,9353.0,9378.0
2010-04-20 11:00:00,9378.1,9489.7,9360.2,9486.1
2010-04-20 12:00:00,9487.5,9506.9,9474.3,9493.0
2010-04-20 13:00:00,9493.0,9502.0,9440.0,9452.0
2010-04-20 14:00:00,9451.15,9460.0,9411.1,9436.0
2010-04-20 15:00:00,9434.5,9461.4,9423.5,9458.0
2010-04-21 10:00:00,9557.8,9561.0,9535.5,9558.95
2010-04-21 11:00:00,9559.0,9560.0,9512.0,9536.95
2010-04-21 12:00:00,9536.0,9567.5,9532.4,9537.0
2010-04-21 13:00:00,9537.0,9543.5,9504.5,9540.0
2010-04-21 14:00:00,9540.0,9550.0,9518.0,9543.9
2010-04-21 15:00:00,9543.9,9555.7,9543.9,9552.0
2010-04-22 10:00:00,9536.0,9547.0,9522.1,9542.0
2010-04-22 11:00:00,9542.5,9643.5,9539.65,9633.0
2010-04-22 12:00:00,9633.0,9658.5,9618.0,9651.2
2010-04-22 13:00:00,9651.2,9736.0,9650.0,9722.9
2010-04-22 14:00:00,9721.0,9735.0,9666.5,9670.0
2010-04-22 15:00:00,9666.05,9674.0,9551.15,9579.0
2010-04-23 10:00:00,9692.0,9749.9,9692.0,9748.0
2010-04-23 11:00:00,9747.0,9772.7,9732.2,9735.15
2010-04-23 12:00:00,9735.1,9760.0,9715.25,9733.0
2010-04-23 13:00:00,9734.9,9779.5,9734.0,9771.0
2010-04-23 14:00:00,9770.35,9793.7,9765.0,9786.2
2010-04-23 15:00:00,9788.0,9811.0,9771.5,9811.0
2010-04-26 10:00:00,9835.0,9865.0,9818.0,9857.0
2010-04-26 11:00:00,9856.55,9858.4,9825.05,9836.9
2010-04-26 12:00:00,9836.1,9859.0,9825.0,9847.0
2010-04-26 13:00:00,9848.25,9873.95,9848.05,9854.5
2010-04-26 14:00:00,9854.0,9862.95,9827.0,9832.6
2010-04-26 15:00:00,9832.65,9857.0,9821.35,9845.0
2010-04-27 10:00:00,9797.0,9804.0,9780.1,9790.0
2010-04-27 11:00:00,9790.0,9792.5,9765.0,9773.0
2010-04-27 12:00:00,9771.4,9797.0,9757.15,9766.3
2010-04-27 13:00:00,9769.7,9782.4,9761.0,9773.0
2010-04-27 14:00:00,9773.8,9782.0,9764.25,9767.5
2010-04-27 15:00:00,9767.5,9773.0,9750.0,9761.05
2010-04-28 10:00:00,9701.25,9710.9,9683.15,9704.0
2010-04-28 11:00:00,9704.0,9723.6,9695.5,9709.0
2010-04-28 12:00:00,9709.0,9735.0,9696.15,9716.8
2010-04-28 13:00:00,9715.0,9722.0,9656.0,9669.0
2010-04-28 14:00:00,9669.5,9672.5,9611.0,9621.3
2010-04-28 15:00:00,9623.5,9647.95,9620.0,9645.0
2010-04-29 10:00:00,9728.0,9729.7,9702.7,9710.0
2010-04-29 11:00:00,9712.8,9744.95,9707.25,9741.5
2010-04-29 12:00:00,9741.2,9742.0,9706.0,9711.85
2010-04-29 13:00:00,9713.0,9741.0,9708.0,9736.0
2010-04-29 14:00:00,9736.0,9785.0,9722.4,9764.0
2010-04-29 15:00:00,9765.0,9809.0,9760.5,9804.65
2010-04-30 10:00:00,9871.0,9893.7,9846.05,9862.0
2010-04-30 11:00:00,9860.25,9870.0,9846.1,9862.0
2010-04-30 12:00:00,9863.4,9874.0,9852.3,9862.65
2010-04-30 13:00:00,9862.5,9868.0,9835.05,9855.0
2010-04-30 14:00:00,9854.2,9881.0,9845.0,9862.55
2010-04-30 15:00:00,9862.45,9864.95,9823.65,9845.0
2010-05-03 10:00:00,9820.0,9828.0,9803.2,9815.0
2010-05-03 11:00:00,9815.0,9815.9,9792.25,9805.0
2010-05-03 12:00:00,9803.1,9823.5,9751.0,9767.95
2010-05-03 13:00:00,9768.0,9783.0,9750.0,9755.1
2010-05-03 14:00:00,9755.1,9794.9,9737.05,9745.3
2010-05-03 15:00:00,9745.1,9784.0,9743.0,9782.0
2010-05-04 10:00:00,9813.0,9822.0,9804.0,9815.0
2010-05-04 11:00:00,9815.0,9821.95,9777.0,9779.0
2010-05-04 12:00:00,9777.35,9789.0,9755.55,9773.75
2010-05-04 13:00:00,9773.75,9795.5,9731.5,9738.0
2010-05-04 14:00:00,9739.4,9744.8,9605.5,9614.0
2010-05-04 15:00:00,9614.0,9644.95,9602.25,9614.0
2010-05-05 10:00:00,9479.0,9492.0,9459.05,9479.0
2010-05-05 11:00:00,9478.0,9540.0,9445.0,9525.45
2010-05-05 12:00:00,9525.45,9549.0,9485.1,9497.85
2010-05-05 13:00:00,9497.85,9498.8,9450.0,9470.0
2010-05-05 14:00:00,9470.0,9541.0,9458.1,9541.0
2010-05-05 15:00:00,9544.0,9609.0,9538.3,9607.0
2010-05-06 10:00:00,9567.15,9570.0,9515.25,9520.0
2010-05-06 11:00:00,9519.9,9565.0,9502.5,9510.0
2010-05-06 12:00:00,9510.0,9519.45,9435.1,9498.0
2010-05-06 13:00:00,9498.0,9571.95,9486.0,9566.0
2010-05-06 14:00:00,9565.05,9620.0,9541.05,9584.2
2010-05-06 15:00:00,9584.2,9598.0,9542.5,9579.0
2010-05-07 10:00:00,9406.75,9416.0,9342.0,9374.9
2010-05-07 11:00:00,9374.9,9384.0,9272.0,9296.9
2010-05-07 12:00:00,9297.0,9345.8,9235.0,9308.8
2010-05-07 13:00:00,9308.8,9375.0,9302.5,9350.0
2010-05-07 14:00:00,9350.0,9361.0,9285.0,9286.3
2010-05-07 15:00:00,9285.0,9313.0,9260.0,9292.0
2010-05-10 10:00:00,9447.7,9478.0,9442.0,9470.0
2010-05-10 11:00:00,9470.0,9534.45,9458.1,9531.0
2010-05-10 12:00:00,9531.0,9589.8,9511.0,9571.55
2010-05-10 13:00:00,9571.45,9634.0,9571.45,9619.75
2010-05-10 14:00:00,9619.75,9657.7,9602.0,9652.0
2010-05-10 15:00:00,9652.0,9689.0,9640.8,9689.0
2010-05-11 10:00:00,9660.25,9688.9,9655.0,9663.0
2010-05-11 11:00:00,9663.0,9674.35,9614.0,9618.0
2010-05-11 12:00:00,9617.0,9629.95,9572.5,9603.15
2010-05-11 13:00:00,9605.0,9679.95,9605.0,9624.0
2010-05-11 14:00:00,9624.0,9635.0,9590.6,9616.3
2010-05-11 15:00:00,9617.0,9625.0,9595.0,9613.0
2010-05-12 10:00:00,9657.15,9665.9,9618.25,9634.0
2010-05-12 11:00:00,9632.1,9658.7,9590.0,9593.0
2010-05-12 12:00:00,9590.1,9620.0,9580.0,9617.3
2010-05-12 13:00:00,9618.0,9743.0,9617.0,9705.0
2010-05-12 14:00:00,9705.0,9735.0,9700.1,9715.1
2010-05-12 15:00:00,9715.15,9733.0,9690.0,9705.3
2010-05-13 10:00:00,9792.3,9820.0,9780.0,9796.0
2010-05-13 11:00:00,9796.0,9838.1,9791.0,9831.1
2010-05-13 12:00:00,9831.1,9838.95,9805.0,9817.0
2010-05-13 13:00:00,9815.0,9815.0,9775.15,9783.1
2010-05-13 14:00:00,9783.05,9787.0,9740.05,9763.0
2010-05-13 15:00:00,9764.0,9772.0,9748.0,9764.0
2010-05-14 10:00:00,9698.55,9768.0,9698.55,9756.3
2010-05-14 11:00:00,9756.5,9760.0,9714.0,9738.0
2010-05-14 12:00:00,9740.0,9740.0,9692.25,9711.0
2010-05-14 13:00:00,9710.0,9711.0,9640.0,9655.0
2010-05-14 14:00:00,9655.5,9689.0,9576.0,9598.7
2010-05-14 15:00:00,9598.5,9610.0,9540.0,9547.0
2010-05-17 10:00:00,9377.3,9397.5,9342.25,9350.2
2010-05-17 11:00:00,9350.0,9373.0,9305.3,9331.0
2010-05-17 12:00:00,9330.0,9415.0,9298.2,9412.0
2010-05-17 13:00:00,9411.9,9432.6,9380.0,9416.0
2010-05-17 14:00:00,9414.0,9538.2,9410.15,9512.0
2010-05-17 15:00:00,9514.0,9555.6,9502.0,9524.0
2010-05-18 10:00:00,9438.95,9490.0,9428.0,9442.2
2010-05-18 11:00:00,9442.2,9509.0,9435.0,9506.0
2010-05-18 12:00:00,9506.0,9564.0,9490.0,9550.3
2010-05-18 13:00:00,9551.1,9580.0,9502.0,9541.5
2010-05-18 14:00:00,9543.0,9560.0,9490.0,9492.0
2010-05-18 15:00:00,9492.0,9510.0,9470.1,9494.0
2010-05-19 10:00:00,9298.5,9332.95,9278.0,9330.2
2010-05-19 11:00:00,9330.2,9335.0,9275.0,9289.9
2010-05-19 12:00:00,9289.0,9319.9,9266.5,9310.0
2010-05-19 13:00:00,9310.0,9325.0,9167.55,9170.1
2010-05-19 14:00:00,9171.0,9188.5,9081.0,9120.0
2010-05-19 15:00:00,9116.2,9138.0,9090.0,9129.8
2010-05-20 10:00:00,9155.5,9180.0,9125.2,9137.0
2010-05-20 11:00:00,9137.0,9174.0,9120.0,9163.0
2010-05-20 12:00:00,9155.0,9209.9,9140.05,9190.0
2010-05-20 13:00:00,9190.2,9260.0,9160.6,9170.0
2010-05-20 14:00:00,9168.0,9185.0,9111.1,9140.0
2010-05-20 15:00:00,9139.0,9196.8,9135.0,9191.55
2010-05-21 10:00:00,9047.0,9070.0,9026.0,9046.0
2010-05-21 11:00:00,9047.5,9091.0,9045.0,9063.0
2010-05-21 12:00:00,9061.0,9176.75,9061.0,9115.0
2010-05-21 13:00:00,9114.7,9124.5,9056.0,9095.8
2010-05-21 14:00:00,9095.0,9170.0,9085.0,9159.3
2010-05-21 15:00:00,9157.0,9172.0,9123.3,9147.0
2010-05-24 10:00:00,9239.9,9255.0,9216.25,9244.9
2010-05-24 11:00:00,9244.5,9265.0,9229.9,9252.25
2010-05-24 12:00:00,9253.0,9277.0,9250.0,9257.6
2010-05-24 13:00:00,9257.6,9262.5,9110.0,9120.35
2010-05-24 14:00:00,9122.25,9174.95,9103.0,9109.7
2010-05-24 15:00:00,9108.0,9117.8,9052.0,9053.45
2010-05-25 10:00:00,8962.0,8964.85,8922.0,8923.0
2010-05-25 11:00:00,8924.0,8948.0,8877.55,8904.9
2010-05-25 12:00:00,8903.0,8940.0,8880.0,8922.5
2010-05-25 13:00:00,8922.5,8949.0,8887.0,8936.5
2010-05-25 14:00:00,8936.5,8947.5,8815.0,8851.6
2010-05-25 15:00:00,8851.6,8869.0,8836.3,8854.2
2010-05-26 10:00:00,9031.2,9034.0,8971.0,8991.8
2010-05-26 11:00:00,8991.8,9011.0,8940.15,8942.0
2010-05-26 12:00:00,8942.0,8979.0,8925.25,8936.0
2010-05-26 13:00:00,8936.0,8995.0,8930.1,8936.5
2010-05-26 14:00:00,8939.8,9012.4,8936.5,9004.0
2010-05-26 15:00:00,9004.0,9023.6,8990.05,9000.0
2010-05-27 10:00:00,9003.2,9054.0,9000.5,9016.0
2010-05-27 11:00:00,9015.0,9031.9,8984.0,9026.9
2010-05-27 12:00:00,9026.9,9100.0,9025.0,9075.1
2010-05-27 13:00:00,9075.0,9095.8,9062.0,9071.0
2010-05-27 14:00:00,9071.5,9177.1,9069.45,9177.0
2010-05-27 15:00:00,9176.0,9259.8,9176.0,9257.5
2010-05-28 10:00:00,9228.0,9232.0,9135.15,9164.1
2010-05-28 11:00:00,9164.8,9178.4,9111.05,9130.0
2010-05-28 12:00:00,9131.0,9204.0,9130.0,9144.0
2010-05-28 13:00:00,9145.0,9209.0,9136.0,9190.8
2010-05-28 14:00:00,9188.0,9255.0,9177.0,9217.7
2010-05-28 15:00:00,9216.95,9234.0,9203.0,9218.4
2010-05-31 10:00:00,9187.0,9265.0,9185.0,9248.0
2010-05-31 11:00:00,9248.9,9273.0,9240.0,9248.25
2010-05-31 12:00:00,9245.0,9248.25,9171.0,9209.0
2010-05-31 13:00:00,9209.0,9228.0,9185.1,9187.35
2010-05-31 14:00:00,9189.3,9227.5,9189.3,9226.0
2010-05-31 15:00:00,9227.0,9270.0,9218.9,9257.9
2010-06-01 10:00:00,9218.0,9219.0,9184.7,9212.0
2010-06-01 11:00:00,9212.1,9213.7,9142.0,9164.0
2010-06-01 12:00:00,9164.0,9184.0,9082.0,9084.9
2010-06-01 13:00:00,9084.0,9115.0,9041.0,9065.0
2010-06-01 14:00:00,9065.0,9069.0,8993.1,9016.0
2010-06-01 15:00:00,9016.5,9037.5,8956.0,8975.0
2010-06-02 10:00:00,9022.6,9022.6,8975.0,9016.0
2010-06-02 11:00:00,9017.0,9027.8,8990.65,9009.0
2010-06-02 12:00:00,9009.9,9056.5,8995.0,9048.5
2010-06-02 13:00:00,9048.5,9048.5,9010.0,9015.0
2010-06-02 14:00:00,9016.0,9035.0,8990.0,9034.95
2010-06-02 15:00:00,9033.0,9142.0,9031.75,9125.0
2010-06-03 10:00:00,9231.0,9260.0,9224.95,9257.0
2010-06-03 11:00:00,9256.25,9289.0,9246.0,9259.0
2010-06-03 12:00:00,9260.0,9294.9,9258.0,9266.8
2010-06-03 13:00:00,9267.0,9299.0,9253.05,9275.0
2010-06-03 14:00:00,9273.0,9298.0,9262.2,9282.5
2010-06-03 15:00:00,9280.2,9293.0,9270.05,9287.25
2010-06-04 10:00:00,9325.0,9329.95,9301.05,9309.7
2010-06-04 11:00:00,9306.0,9328.8,9301.05,9311.0
2010-06-04 12:00:00,9312.0,9357.45,9308.25,9345.0
2010-06-04 13:00:00,9345.0,9369.9,9340.5,9362.0
2010-06-04 14:00:00,9362.0,9389.9,9340.0,9344.5
2010-06-04 15:00:00,9344.5,9354.9,9335.0,9339.0
2010-06-07 10:00:00,9132.8,9170.0,9122.5,9145.05
2010-06-07 11:00:00,9145.05,9154.9,9120.1,9129.95
2010-06-07 12:00:00,9129.4,9185.0,9125.1,9174.2
2010-06-07 13:00:00,9177.0,9214.0,9158.0,9208.7
2010-06-07 14:00:00,9210.0,9236.5,9185.0,9192.7
2010-06-07 15:00:00,9194.9,9216.35,9185.0,9210.0
2010-06-08 10:00:00,9267.7,9282.0,9255.1,9262.0
2010-06-08 11:00:00,9261.1,9271.5,9235.0,9261.0
2010-06-08 12:00:00,9262.0,9279.0,9231.9,9234.45
2010-06-08 13:00:00,9234.4,9253.0,9201.0,9203.0
2010-06-08 14:00:00,9202.1,9207.9,9031.5,9060.6
2010-06-08 15:00:00,9062.1,9096.5,9051.15,9092.5
2010-06-09 10:00:00,9157.0,9158.0,9130.1,9150.0
2010-06-09 11:00:00,9149.4,9214.8,9126.0,9212.9
2010-06-09 12:00:00,9212.9,9248.9,9175.0,9234.85
2010-06-09 13:00:00,9234.0,9248.0,9095.45,9128.35
2010-06-09 14:00:00,9128.0,9159.0,9085.5,9120.0
2010-06-09 15:00:00,9120.0,9175.0,9106.0,9173.0
2010-06-10 10:00:00,9250.0,9256.0,9212.25,9214.0
2010-06-10 11:00:00,9214.5,9238.0,9213.9,9230.0
2010-06-10 12:00:00,9228.25,9247.0,9185.05,9197.0
2010-06-10 13:00:00,9197.0,9265.0,9197.0,9263.0
2010-06-10 14:00:00,9262.5,9335.0,9257.5,9325.0
2010-06-10 15:00:00,9325.8,9344.05,9315.05,9327.0
2010-06-11 10:00:00,9391.8,9395.5,9376.35,9387.25
2010-06-11 11:00:00,9388.0,9420.0,9388.0,9408.8
2010-06-11 12:00:00,9403.0,9406.0,9370.1,9370.1
2010-06-11 13:00:00,9351.3,9386.95,9329.25,9376.0
2010-06-11 14:00:00,9377.0,9410.0,9360.65,9395.5
2010-06-11 15:00:00,9398.0,9400.0,9378.0,9389.0
2010-06-14 10:00:00,9468.5,9493.0,9463.2,9490.55
2010-06-14 11:00:00,9490.0,9507.5,9475.7,9487.0
2010-06-14 12:00:00,9487.0,9488.9,9455.15,9469.8
2010-06-14 13:00:00,9468.8,9472.8,9435.1,9466.3
2010-06-14 14:00:00,9469.8,9524.85,9467.0,9512.0
2010-06-14 15:00:00,9512.0,9529.5,9508.65,9522.0
2010-06-15 10:00:00,9446.0,9469.0,9435.0,9466.0
2010-06-15 11:00:00,9466.0,9466.7,9411.1,9423.6
2010-06-15 12:00:00,9424.0,9478.9,9400.15,9466.5
2010-06-15 13:00:00,9465.0,9515.4,9445.25,9504.4
2010-06-15 14:00:00,9504.95,9541.0,9480.0,9530.15
2010-06-15 15:00:00,9530.0,9559.0,9518.0,9526.15
2010-06-16 10:00:00,9569.8,9573.8,9513.0,9522.55
2010-06-16 11:00:00,9523.05,9549.05,9516.6,9544.0
2010-06-16 12:00:00,9543.8,9559.0,9520.05,9528.0
2010-06-16 13:00:00,9528.5,9545.0,9481.2,9515.0
2010-06-16 14:00:00,9514.1,9567.7,9509.0,9539.3
2010-06-16 15:00:00,9539.0,9553.0,9523.95,9530.0
2010-06-17 10:00:00,9517.0,9534.0,9501.5,9527.0
2010-06-17 11:00:00,9527.0,9549.0,9506.6,9539.0
2010-06-17 12:00:00,9539.0,9564.0,9430.0,9472.7
2010-06-17 13:00:00,9475.0,9544.0,9470.5,9543.85
2010-06-17 14:00:00,9544.0,9589.0,9535.0,9582.15
2010-06-17 15:00:00,9585.0,9596.95,9568.0,9588.4
2010-06-18 10:00:00,9552.5,9556.0,9536.6,9548.95
2010-06-18 11:00:00,9549.5,9554.0,9535.15,9539.95
2010-06-18 12:00:00,9540.0,9568.5,9507.0,9545.0
2010-06-18 13:00:00,9543.0,9575.0,9541.4,9546.55
2010-06-18 14:00:00,9545.1,9567.0,9522.6,9536.05
2010-06-18 15:00:00,9535.35,9559.9,9523.0,9525.0
2010-06-21 10:00:00,9711.1,9746.0,9695.0,9739.45
2010-06-21 11:00:00,9738.0,9768.0,9726.4,9763.2
2010-06-21 12:00:00,9765.0,9775.0,9751.2,9763.35
2010-06-21 13:00:00,9763.35,9767.0,9736.0,9751.3
2010-06-21 14:00:00,9755.0,9779.7,9740.0,9758.0
2010-06-21 15:00:00,9758.0,9764.0,9741.1,9745.0
2010-06-22 10:00:00,9733.0,9749.0,9706.1,9717.5
2010-06-22 11:00:00,9718.0,9725.85,9703.25,9707.4
2010-06-22 12:00:00,9707.0,9732.0,9706.1,9731.0
2010-06-22 13:00:00,9730.0,9737.8,9715.0,9723.3
2010-06-22 14:00:00,9723.3,9725.0,9660.25,9664.95
2010-06-22 15:00:00,9664.0,9684.0,9662.1,9680.0
2010-06-23 10:00:00,9659.0,9672.0,9644.0,9662.0
2010-06-23 11:00:00,9662.65,9666.9,9635.1,9644.0
2010-06-23 12:00:00,9644.0,9725.85,9644.0,9705.9
2010-06-23 13:00:00,9707.0,9760.0,9692.0,9732.0
2010-06-23 14:00:00,9731.0,9743.0,9700.15,9714.8
2010-06-23 15:00:00,9715.0,9738.95,9704.0,9737.0
2010-06-24 10:00:00,9718.0,9736.65,9715.0,9729.05
2010-06-24 11:00:00,9731.0,9733.8,9705.1,9723.0
2010-06-24 12:00:00,9725.0,9728.0,9690.5,9695.55
2010-06-24 13:00:00,9697.4,9700.0,9646.0,9661.55
2010-06-24 14:00:00,9658.0,9673.0,9625.6,9670.0
2010-06-24 15:00:00,9670.0,9693.05,9657.0,9673.0
2010-06-25 10:00:00,9557.3,9578.9,9550.0,9561.0
2010-06-25 11:00:00,9562.8,9604.0,9562.8,9582.05
2010-06-25 12:00:00,9583.8,9615.0,9560.0,9614.0
2010-06-25 13:00:00,9610.0,9634.95,9563.65,9573.0
2010-06-25 14:00:00,9572.0,9580.0,9520.1,9528.5
2010-06-25 15:00:00,9528.0,9528.0,9459.35,9467.0
2010-06-28 10:00:00,9493.0,9505.0,9478.1,9499.0
2010-06-28 11:00:00,9498.0,9500.0,9477.2,9486.6
2010-06-28 12:00:00,9485.55,9517.5,9482.1,9494.8
2010-06-28 13:00:00,9493.9,9530.0,9477.0,9521.0
2010-06-28 14:00:00,9520.0,9564.95,9517.0,9555.9
2010-06-28 15:00:00,9556.0,9565.0,9541.05,9552.0
2010-06-29 10:00:00,9480.4,9518.95,9460.05,9477.0
2010-06-29 11:00:00,9477.0,9484.0,9436.9,9446.0
2010-06-29 12:00:00,9446.0,9454.9,9425.0,9442.1
2010-06-29 13:00:00,9442.1,9446.2,9380.0,9387.0
2010-06-29 14:00:00,9385.0,9423.0,9355.55,9387.0
2010-06-29 15:00:00,9387.0,9422.0,9382.0,9391.8
2010-06-30 10:00:00,9406.35,9411.0,9377.35,9385.0
2010-06-30 11:00:00,9385.0,9447.0,9380.5,9433.05
2010-06-30 12:00:00,9435.0,9445.0,9405.0,9424.2
2010-06-30 13:00:00,9424.25,9439.9,9408.0,9418.0
2010-06-30 14:00:00,9418.0,9480.0,9373.0,9465.1
2010-06-30 15:00:00,9465.0,9509.5,9457.6,9509.0
2010-07-01 10:00:00,9362.9,9376.0,9354.05,9366.5
2010-07-01 11:00:00,9367.35,9385.0,9339.0,9357.0
2010-07-01 12:00:00,9357.0,9359.9,9321.0,9329.65
2010-07-01 13:00:00,9328.2,9375.0,9327.0,9358.0
2010-07-01 14:00:00,9358.1,9363.0,9326.1,9354.0
2010-07-01 15:00:00,9353.25,9371.0,9353.0,9369.75
2010-07-02 10:00:00,9394.0,9403.5,9375.0,9380.25
2010-07-02 11:00:00,9380.0,9392.0,9340.0,9386.8
2010-07-02 12:00:00,9385.0,9408.0,9379.55,9380.0
2010-07-02 13:00:00,9378.0,9395.0,9367.1,9390.0
2010-07-02 14:00:00,9389.4,9405.0,9372.0,9384.0
2010-07-02 15:00:00,9384.0,9385.0,9342.0,9344.0
2010-07-05 10:00:00,9400.0,9424.0,9398.1,9405.0
2010-07-05 11:00:00,9405.0,9422.7,9404.0,9419.5
2010-07-05 12:00:00,9417.05,9435.0,9410.0,9420.2
2010-07-05 13:00:00,9420.3,9420.3,9392.0,9415.0
2010-07-05 14:00:00,9416.55,9422.0,9391.0,9393.1
2010-07-05 15:00:00,9393.1,9412.0,9390.0,9402.2
2010-07-06 10:00:00,9420.5,9471.95,9419.0,9469.0
2010-07-06 11:00:00,9469.0,9470.0,9453.6,9464.0
2010-07-06 12:00:00,9467.0,9489.0,9456.1,9484.2
2010-07-06 13:00:00,9484.0,9531.0,9482.0,9531.0
2010-07-06 14:00:00,9530.5,9572.5,9527.0,9559.0
2010-07-06 15:00:00,9560.0,9582.0,9555.55,9563.0
2010-07-07 10:00:00,9477.0,9499.9,9474.0,9497.05
2010-07-07 11:00:00,9498.5,9499.0,9479.0,9486.5
2010-07-07 12:00:00,9488.0,9493.0,9472.1,9485.05
