===============================================================================
Id,accdaily1,len,datetime,open,high,low,close,volume,openinterest,MovingAverage,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
437,accdaily1,437,2019-10-10 23:59:59.999989,1459.8,1462.8,1418.1,1422.9,721330.0,,MovingAverage,437,737342.9999999999,Broker,437,989791.3499999997,989791.3499999997,BuySell,437,,,Trades - Net Profit/Loss,437,,,Trades - Net Profit/Loss,437,,,DrawDown,437,1.3008252092938635,1.5493353103921008,BuySell,437,,
438,accdaily1,438,2019-10-11 23:59:59.999989,1430.4,1450.35,1421.5,1443.1,678797.0,,MovingAverage,438,737343.9999999999,Broker,438,989791.3499999997,989791.3499999997,BuySell,438,,,Trades - Net Profit/Loss,438,,,Trades - Net Profit/Loss,438,,,DrawDown,438,1.3008252092938635,1.5493353103921008,BuySell,438,,
439,accdaily1,439,2019-10-14 23:59:59.999989,1448.0,1484.7,1445.0,1469.35,757992.0,,MovingAverage,439,737346.9999999999,Broker,439,989791.3499999997,989791.3499999997,BuySell,439,,,Trades - Net Profit/Loss,439,,,Trades - Net Profit/Loss,439,,,DrawDown,439,1.3008252092938635,1.5493353103921008,BuySell,439,,
440,accdaily1,440,2019-10-15 23:59:59.999989,1479.0,1505.0,1461.3,1498.05,1702459.0,,MovingAverage,440,737347.9999999999,Broker,440,989791.3499999997,989791.3499999997,BuySell,440,,,Trades - Net Profit/Loss,440,,,Trades - Net Profit/Loss,440,,,DrawDown,440,1.3008252092938635,1.5493353103921008,BuySell,440,,
441,accdaily1,441,2019-10-16 23:59:59.999989,1530.0,1560.0,1511.35,1521.45,3659977.0,,MovingAverage,441,737348.9999999999,Broker,441,989791.3499999997,989791.3499999997,BuySell,441,,,Trades - Net Profit/Loss,441,,,Trades - Net Profit/Loss,441,,,DrawDown,441,1.3008252092938635,1.5493353103921008,BuySell,441,,
442,accdaily1,442,2019-10-17 23:59:59.999989,1525.0,1538.9,1507.2,1535.1,1074461.0,,MovingAverage,442,737349.9999999999,Broker,442,989791.3499999997,989791.3499999997,BuySell,442,,,Trades - Net Profit/Loss,442,,,Trades - Net Profit/Loss,442,,,DrawDown,442,1.3008252092938635,1.5493353103921008,BuySell,442,,
443,accdaily1,443,2019-10-18 23:59:59.999989,1535.8,1558.9,1528.0,1553.55,749817.0,,MovingAverage,443,737350.9999999999,Broker,443,940645.7499999998,990359.3499999997,BuySell,443,1505.08,,Trades - Net Profit/Loss,443,,,Trades - Net Profit/Loss,443,,,DrawDown,443,1.244185866788879,1.5493353103921008,BuySell,443,1535.8,
444,accdaily1,444,2019-10-22 23:59:59.999989,1551.9,1556.95,1523.8,1535.25,934518.0,,MovingAverage,444,737354.9999999999,Broker,444,990306.5499999998,990306.5499999998,BuySell,444,,1580.30425,Trades - Net Profit/Loss,444,515.2000000000044,,Trades - Net Profit/Loss,444,515.2000000000044,,DrawDown,444,1.2494509324301803,1.5493353103921008,BuySell,444,,1551.9
445,accdaily1,445,2019-10-23 23:59:59.999989,1537.9,1549.45,1521.0,1526.2,551466.0,,MovingAverage,445,737355.9999999999,Broker,445,990306.5499999998,990306.5499999998,BuySell,445,,,Trades - Net Profit/Loss,445,,,Trades - Net Profit/Loss,445,,,DrawDown,445,1.2494509324301803,1.5493353103921008,BuySell,445,,
446,accdaily1,446,2019-10-24 23:59:59.999989,1536.0,1539.85,1504.3,1519.1,598530.0,,MovingAverage,446,737356.9999999999,Broker,446,990306.5499999998,990306.5499999998,BuySell,446,,,Trades - Net Profit/Loss,446,,,Trades - Net Profit/Loss,446,,,DrawDown,446,1.2494509324301803,1.5493353103921008,BuySell,446,,
447,accdaily1,447,2019-10-25 23:59:59.999989,1524.0,1524.95,1501.0,1518.4,645397.0,,MovingAverage,447,737357.9999999999,Broker,447,990306.5499999998,990306.5499999998,BuySell,447,,,Trades - Net Profit/Loss,447,,,Trades - Net Profit/Loss,447,,,DrawDown,447,1.2494509324301803,1.5493353103921008,BuySell,447,,
448,accdaily1,448,2019-10-27 23:59:59.999989,1527.0,1534.95,1524.0,1528.95,80946.0,,MovingAverage,448,737359.9999999999,Broker,448,990306.5499999998,990306.5499999998,BuySell,448,,,Trades - Net Profit/Loss,448,,,Trades - Net Profit/Loss,448,,,DrawDown,448,1.2494509324301803,1.5493353103921008,BuySell,448,,
449,accdaily1,449,2019-10-29 23:59:59.999989,1531.0,1540.65,1515.5,1531.2,582262.0,,MovingAverage,449,737361.9999999999,Broker,449,990306.5499999998,990306.5499999998,BuySell,449,,,Trades - Net Profit/Loss,449,,,Trades - Net Profit/Loss,449,,,DrawDown,449,1.2494509324301803,1.5493353103921008,BuySell,449,,
450,accdaily1,450,2019-10-30 23:59:59.999989,1532.1,1572.0,1521.2,1532.25,920215.0,,MovingAverage,450,737362.9999999999,Broker,450,990306.5499999998,990306.5499999998,BuySell,450,,,Trades - Net Profit/Loss,450,,,Trades - Net Profit/Loss,450,,,DrawDown,450,1.2494509324301803,1.5493353103921008,BuySell,450,,
451,accdaily1,451,2019-10-31 23:59:59.999989,1541.7,1574.2,1536.25,1568.05,712719.0,,MovingAverage,451,737363.9999999999,Broker,451,990306.5499999998,990306.5499999998,BuySell,451,,,Trades - Net Profit/Loss,451,,,Trades - Net Profit/Loss,451,,,DrawDown,451,1.2494509324301803,1.5493353103921008,BuySell,451,,
452,accdaily1,452,2019-11-01 23:59:59.999989,1573.0,1575.6,1528.0,1542.2,887153.0,,MovingAverage,452,737364.9999999999,Broker,452,941543.5499999998,989351.7499999998,BuySell,452,1505.08,,Trades - Net Profit/Loss,452,,,Trades - Net Profit/Loss,452,,,DrawDown,452,1.3446608694438458,1.5493353103921008,BuySell,452,1573.0,
453,accdaily1,453,2019-11-04 23:59:59.999989,1549.8,1590.5,1542.2,1564.65,1094603.0,,MovingAverage,453,737367.9999999999,Broker,453,989587.3499999999,989587.3499999999,BuySell,453,,1614.3574999999998,Trades - Net Profit/Loss,453,,-719.2000000000014,Trades - Net Profit/Loss,453,,-719.2000000000014,DrawDown,453,1.3211675083625436,1.5493353103921008,BuySell,453,,1549.8
454,accdaily1,454,2019-11-05 23:59:59.999989,1561.0,1564.0,1510.4,1514.65,914025.0,,MovingAverage,454,737368.9999999999,Broker,454,989587.3499999999,989587.3499999999,BuySell,454,,,Trades - Net Profit/Loss,454,,,Trades - Net Profit/Loss,454,,,DrawDown,454,1.3211675083625436,1.5493353103921008,BuySell,454,,
455,accdaily1,455,2019-11-06 23:59:59.999989,1520.0,1531.2,1501.85,1517.4,885965.0,,MovingAverage,455,737369.9999999999,Broker,455,989587.3499999999,989587.3499999999,BuySell,455,,,Trades - Net Profit/Loss,455,,,Trades - Net Profit/Loss,455,,,DrawDown,455,1.3211675083625436,1.5493353103921008,BuySell,455,,
456,accdaily1,456,2019-11-07 23:59:59.999989,1527.0,1546.15,1520.0,1527.15,824638.0,,MovingAverage,456,737370.9999999999,Broker,456,989587.3499999999,989587.3499999999,BuySell,456,,,Trades - Net Profit/Loss,456,,,Trades - Net Profit/Loss,456,,,DrawDown,456,1.3211675083625436,1.5493353103921008,BuySell,456,,
457,accdaily1,457,2019-11-08 23:59:59.999989,1526.8,1544.0,1499.05,1506.4,635287.0,,MovingAverage,457,737371.9999999999,Broker,457,1038444.9499999998,990240.1499999998,BuySell,457,,1567.1599999999999,Trades - Net Profit/Loss,457,,,Trades - Net Profit/Loss,457,,,DrawDown,457,1.2560721513427373,1.5493353103921008,BuySell,457,,1526.8
458,accdaily1,458,2019-11-11 23:59:59.999989,1501.9,1518.0,1490.0,1504.45,648957.0,,MovingAverage,458,737374.9999999999,Broker,458,990384.1499999998,990384.1499999998,BuySell,458,1467.65,,Trades - Net Profit/Loss,458,796.7999999999956,,Trades - Net Profit/Loss,458,796.7999999999956,,DrawDown,458,1.241712881411896,1.5493353103921008,BuySell,458,1501.9,
459,accdaily1,459,2019-11-13 23:59:59.999989,1505.2,1525.0,1485.0,1494.0,688971.0,,MovingAverage,459,737376.9999999999,Broker,459,990384.1499999998,990384.1499999998,BuySell,459,,,Trades - Net Profit/Loss,459,,,Trades - Net Profit/Loss,459,,,DrawDown,459,1.241712881411896,1.5493353103921008,BuySell,459,,
460,accdaily1,460,2019-11-14 23:59:59.999989,1490.0,1508.6,1473.55,1486.9,737571.0,,MovingAverage,460,737377.9999999999,Broker,460,990384.1499999998,990384.1499999998,BuySell,460,,,Trades - Net Profit/Loss,460,,,Trades - Net Profit/Loss,460,,,DrawDown,460,1.241712881411896,1.5493353103921008,BuySell,460,,
461,accdaily1,461,2019-11-15 23:59:59.999989,1488.15,1505.85,1483.0,1485.55,679292.0,,MovingAverage,461,737378.9999999999,Broker,461,990384.1499999998,990384.1499999998,BuySell,461,,,Trades - Net Profit/Loss,461,,,Trades - Net Profit/Loss,461,,,DrawDown,461,1.241712881411896,1.5493353103921008,BuySell,461,,
462,accdaily1,462,2019-11-18 23:59:59.999989,1490.0,1509.1,1486.2,1492.1,644344.0,,MovingAverage,462,737381.9999999999,Broker,462,990384.1499999998,990384.1499999998,BuySell,462,,,Trades - Net Profit/Loss,462,,,Trades - Net Profit/Loss,462,,,DrawDown,462,1.241712881411896,1.5493353103921008,BuySell,462,,
463,accdaily1,463,2019-11-19 23:59:59.999989,1499.0,1502.9,1481.0,1491.15,514558.0,,MovingAverage,463,737382.9999999999,Broker,463,990384.1499999998,990384.1499999998,BuySell,463,,,Trades - Net Profit/Loss,463,,,Trades - Net Profit/Loss,463,,,DrawDown,463,1.241712881411896,1.5493353103921008,BuySell,463,,
464,accdaily1,464,2019-11-20 23:59:59.999989,1497.0,1504.55,1481.0,1483.75,536347.0,,MovingAverage,464,737383.9999999999,Broker,464,990384.1499999998,990384.1499999998,BuySell,464,,,Trades - Net Profit/Loss,464,,,Trades - Net Profit/Loss,464,,,DrawDown,464,1.241712881411896,1.5493353103921008,BuySell,464,,
465,accdaily1,465,2019-11-21 23:59:59.999989,1487.0,1495.0,1471.0,1473.35,431807.0,,MovingAverage,465,737384.9999999999,Broker,465,990384.1499999998,990384.1499999998,BuySell,465,,,Trades - Net Profit/Loss,465,,,Trades - Net Profit/Loss,465,,,DrawDown,465,1.241712881411896,1.5493353103921008,BuySell,465,,
466,accdaily1,466,2019-11-22 23:59:59.999989,1473.0,1482.65,1462.2,1469.9,501614.0,,MovingAverage,466,737385.9999999999,Broker,466,990384.1499999998,990384.1499999998,BuySell,466,,,Trades - Net Profit/Loss,466,,,Trades - Net Profit/Loss,466,,,DrawDown,466,1.241712881411896,1.5493353103921008,BuySell,466,,
467,accdaily1,467,2019-11-25 23:59:59.999989,1477.8,1492.1,1473.1,1476.95,668905.0,,MovingAverage,467,737388.9999999999,Broker,467,990384.1499999998,990384.1499999998,BuySell,467,,,Trades - Net Profit/Loss,467,,,Trades - Net Profit/Loss,467,,,DrawDown,467,1.241712881411896,1.5493353103921008,BuySell,467,,
468,accdaily1,468,2019-11-26 23:59:59.999989,1478.55,1495.0,1478.0,1482.3,1124372.0,,MovingAverage,468,737389.9999999999,Broker,468,990384.1499999998,990384.1499999998,BuySell,468,,,Trades - Net Profit/Loss,468,,,Trades - Net Profit/Loss,468,,,DrawDown,468,1.241712881411896,1.5493353103921008,BuySell,468,,
469,accdaily1,469,2019-11-27 23:59:59.999989,1486.85,1517.0,1483.85,1501.2,1028570.0,,MovingAverage,469,737390.9999999999,Broker,469,990384.1499999998,990384.1499999998,BuySell,469,,,Trades - Net Profit/Loss,469,,,Trades - Net Profit/Loss,469,,,DrawDown,469,1.241712881411896,1.5493353103921008,BuySell,469,,
470,accdaily1,470,2019-11-28 23:59:59.999989,1505.0,1523.15,1493.15,1516.4,521547.0,,MovingAverage,470,737391.9999999999,Broker,470,990384.1499999998,990384.1499999998,BuySell,470,,,Trades - Net Profit/Loss,470,,,Trades - Net Profit/Loss,470,,,DrawDown,470,1.241712881411896,1.5493353103921008,BuySell,470,,
471,accdaily1,471,2019-11-29 23:59:59.999989,1514.0,1535.0,1510.0,1522.15,851825.0,,MovingAverage,471,737392.9999999999,Broker,471,941936.1499999998,990644.9499999998,BuySell,471,1487.35,,Trades - Net Profit/Loss,471,,,Trades - Net Profit/Loss,471,,,DrawDown,471,1.2157066480927015,1.5493353103921008,BuySell,471,1514.0,
472,accdaily1,472,2019-12-02 23:59:59.999989,1521.0,1546.8,1520.0,1531.3,769666.0,,MovingAverage,472,737395.9999999999,Broker,472,990608.1499999998,990608.1499999998,BuySell,472,,1570.0019999999997,Trades - Net Profit/Loss,472,224.0,,Trades - Net Profit/Loss,472,224.0,,DrawDown,472,1.2193762392972542,1.5493353103921008,BuySell,472,,1521.0
473,accdaily1,473,2019-12-02 23:59:59.999989,1521.0,1546.8,1520.0,1531.3,769666.0,,MovingAverage,473,737395.9999999999,Broker,473,990608.1499999998,990608.1499999998,BuySell,473,,,Trades - Net Profit/Loss,473,,,Trades - Net Profit/Loss,473,,,DrawDown,473,1.2193762392972542,1.5493353103921008,BuySell,473,,
474,accdaily1,474,2019-12-03 23:59:59.999989,1540.8,1541.95,1500.1,1508.55,438588.0,,MovingAverage,474,737396.9999999999,Broker,474,990608.1499999998,990608.1499999998,BuySell,474,,,Trades - Net Profit/Loss,474,,,Trades - Net Profit/Loss,474,,,DrawDown,474,1.2193762392972542,1.5493353103921008,BuySell,474,,
475,accdaily1,475,2019-12-04 23:59:59.999989,1490.0,1514.55,1480.0,1509.1,593104.0,,MovingAverage,475,737397.9999999999,Broker,475,990608.1499999998,990608.1499999998,BuySell,475,,,Trades - Net Profit/Loss,475,,,Trades - Net Profit/Loss,475,,,DrawDown,475,1.2193762392972542,1.5493353103921008,BuySell,475,,
476,accdaily1,476,2019-12-05 23:59:59.999989,1512.9,1521.6,1488.0,1493.0,346512.0,,MovingAverage,476,737398.9999999999,Broker,476,990608.1499999998,990608.1499999998,BuySell,476,,,Trades - Net Profit/Loss,476,,,Trades - Net Profit/Loss,476,,,DrawDown,476,1.2193762392972542,1.5493353103921008,BuySell,476,,
477,accdaily1,477,2019-12-06 23:59:59.999989,1496.0,1501.5,1462.55,1482.5,408453.0,,MovingAverage,477,737399.9999999999,Broker,477,990608.1499999998,990608.1499999998,BuySell,477,,,Trades - Net Profit/Loss,477,,,Trades - Net Profit/Loss,477,,,DrawDown,477,1.2193762392972542,1.5493353103921008,BuySell,477,,
478,accdaily1,478,2019-12-09 23:59:59.999989,1484.0,1492.0,1470.5,1473.85,289713.0,,MovingAverage,478,737402.9999999999,Broker,478,1039580.1499999998,990943.0999999997,BuySell,478,,1514.3799999999999,Trades - Net Profit/Loss,478,,,Trades - Net Profit/Loss,478,,,DrawDown,478,1.1859759791352087,1.5493353103921008,BuySell,478,,1484.0
479,accdaily1,479,2019-12-10 23:59:59.999989,1475.0,1478.7,1432.4,1436.35,544440.0,,MovingAverage,479,737403.9999999999,Broker,479,990905.1499999998,990905.1499999998,BuySell,479,1410.914,,Trades - Net Profit/Loss,479,297.0,,Trades - Net Profit/Loss,479,297.0,,DrawDown,479,1.1897602450648943,1.5493353103921008,BuySell,479,1475.0,
480,accdaily1,480,2019-12-11 23:59:59.999989,1439.8,1446.5,1401.15,1418.85,871405.0,,MovingAverage,480,737404.9999999999,Broker,480,990905.1499999998,990905.1499999998,BuySell,480,,,Trades - Net Profit/Loss,480,,,Trades - Net Profit/Loss,480,,,DrawDown,480,1.1897602450648943,1.5493353103921008,BuySell,480,,
481,accdaily1,481,2019-12-12 23:59:59.999989,1423.3,1438.0,1416.5,1432.6,386259.0,,MovingAverage,481,737405.9999999999,Broker,481,990905.1499999998,990905.1499999998,BuySell,481,,,Trades - Net Profit/Loss,481,,,Trades - Net Profit/Loss,481,,,DrawDown,481,1.1897602450648943,1.5493353103921008,BuySell,481,,
482,accdaily1,482,2019-12-13 23:59:59.999989,1444.95,1467.9,1430.8,1465.1,563304.0,,MovingAverage,482,737406.9999999999,Broker,482,990905.1499999998,990905.1499999998,BuySell,482,,,Trades - Net Profit/Loss,482,,,Trades - Net Profit/Loss,482,,,DrawDown,482,1.1897602450648943,1.5493353103921008,BuySell,482,,
483,accdaily1,483,2019-12-16 23:59:59.999989,1465.9,1467.0,1426.0,1438.8,748055.0,,MovingAverage,483,737409.9999999999,Broker,483,990905.1499999998,990905.1499999998,BuySell,483,,,Trades - Net Profit/Loss,483,,,Trades - Net Profit/Loss,483,,,DrawDown,483,1.1897602450648943,1.5493353103921008,BuySell,483,,
484,accdaily1,484,2019-12-17 23:59:59.999989,1443.45,1466.0,1438.25,1462.3,731437.0,,MovingAverage,484,737410.9999999999,Broker,484,990905.1499999998,990905.1499999998,BuySell,484,,,Trades - Net Profit/Loss,484,,,Trades - Net Profit/Loss,484,,,DrawDown,484,1.1897602450648943,1.5493353103921008,BuySell,484,,
485,accdaily1,485,2019-12-18 23:59:59.999989,1462.1,1470.4,1438.75,1450.4,481280.0,,MovingAverage,485,737411.9999999999,Broker,485,990905.1499999998,990905.1499999998,BuySell,485,,,Trades - Net Profit/Loss,485,,,Trades - Net Profit/Loss,485,,,DrawDown,485,1.1897602450648943,1.5493353103921008,BuySell,485,,
486,accdaily1,486,2019-12-19 23:59:59.999989,1445.0,1459.0,1441.0,1452.1,353481.0,,MovingAverage,486,737412.9999999999,Broker,486,990905.1499999998,990905.1499999998,BuySell,486,,,Trades - Net Profit/Loss,486,,,Trades - Net Profit/Loss,486,,,DrawDown,486,1.1897602450648943,1.5493353103921008,BuySell,486,,
487,accdaily1,487,2019-12-20 23:59:59.999989,1452.0,1455.9,1433.95,1446.15,470848.0,,MovingAverage,487,737413.9999999999,Broker,487,990905.1499999998,990905.1499999998,BuySell,487,,,Trades - Net Profit/Loss,487,,,Trades - Net Profit/Loss,487,,,DrawDown,487,1.1897602450648943,1.5493353103921008,BuySell,487,,
488,accdaily1,488,2019-12-23 23:59:59.999989,1443.5,1474.85,1441.25,1467.25,557537.0,,MovingAverage,488,737416.9999999999,Broker,488,990905.1499999998,990905.1499999998,BuySell,488,,,Trades - Net Profit/Loss,488,,,Trades - Net Profit/Loss,488,,,DrawDown,488,1.1897602450648943,1.5493353103921008,BuySell,488,,
489,accdaily1,489,2019-12-24 23:59:59.999989,1472.9,1476.05,1451.2,1460.6,372278.0,,MovingAverage,489,737417.9999999999,Broker,489,990905.1499999998,990905.1499999998,BuySell,489,,,Trades - Net Profit/Loss,489,,,Trades - Net Profit/Loss,489,,,DrawDown,489,1.1897602450648943,1.5493353103921008,BuySell,489,,
490,accdaily1,490,2019-12-26 23:59:59.999989,1464.4,1470.0,1448.1,1451.7,324912.0,,MovingAverage,490,737419.9999999999,Broker,490,990905.1499999998,990905.1499999998,BuySell,490,,,Trades - Net Profit/Loss,490,,,Trades - Net Profit/Loss,490,,,DrawDown,490,1.1897602450648943,1.5493353103921008,BuySell,490,,
491,accdaily1,491,2019-12-27 23:59:59.999989,1456.0,1470.0,1448.65,1451.3,395778.0,,MovingAverage,491,737420.9999999999,Broker,491,990905.1499999998,990905.1499999998,BuySell,491,,,Trades - Net Profit/Loss,491,,,Trades - Net Profit/Loss,491,,,DrawDown,491,1.1897602450648943,1.5493353103921008,BuySell,491,,
492,accdaily1,492,2019-12-30 23:59:59.999989,1455.6,1474.95,1450.4,1453.05,433982.0,,MovingAverage,492,737423.9999999999,Broker,492,990905.1499999998,990905.1499999998,BuySell,492,,,Trades - Net Profit/Loss,492,,,Trades - Net Profit/Loss,492,,,DrawDown,492,1.1897602450648943,1.5493353103921008,BuySell,492,,
493,accdaily1,493,2019-12-31 23:59:59.999989,1454.5,1460.0,1441.55,1445.65,581119.0,,MovingAverage,493,737424.9999999999,Broker,493,990905.1499999998,990905.1499999998,BuySell,493,,,Trades - Net Profit/Loss,493,,,Trades - Net Profit/Loss,493,,,DrawDown,493,1.1897602450648943,1.5493353103921008,BuySell,493,,
494,accdaily1,494,2020-01-01 23:59:59.999989,1452.5,1457.0,1438.2,1440.1,321092.0,,MovingAverage,494,737425.9999999999,Broker,494,1040290.1499999998,991326.7499999998,BuySell,494,,1478.8549999999998,Trades - Net Profit/Loss,494,,,Trades - Net Profit/Loss,494,,,DrawDown,494,1.1477194936562674,1.5493353103921008,BuySell,494,,1452.5
495,accdaily1,495,2020-01-02 23:59:59.999989,1442.0,1501.7,1442.0,1493.05,1503364.0,,MovingAverage,495,737426.9999999999,Broker,495,991262.1499999998,991262.1499999998,BuySell,495,1420.37,,Trades - Net Profit/Loss,495,357.0,,Trades - Net Profit/Loss,495,357.0,,DrawDown,495,1.154161221694684,1.5493353103921008,BuySell,495,1442.0,
496,accdaily1,496,2020-01-03 23:59:59.999989,1493.0,1494.0,1467.1,1476.3,568262.0,,MovingAverage,496,737427.9999999999,Broker,496,941993.1499999998,990711.0499999998,BuySell,496,1445.0935,,Trades - Net Profit/Loss,496,,,Trades - Net Profit/Loss,496,,,DrawDown,496,1.2091153443258384,1.5493353103921008,BuySell,496,1493.0,
497,accdaily1,497,2020-01-06 23:59:59.999989,1462.1,1469.85,1430.55,1435.55,408807.0,,MovingAverage,497,737430.9999999999,Broker,497,990242.4499999998,990242.4499999998,BuySell,497,,1491.8977499999999,Trades - Net Profit/Loss,497,,-1019.700000000003,Trades - Net Profit/Loss,497,,-1019.700000000003,DrawDown,497,1.2558428018924483,1.5493353103921008,BuySell,497,,1462.1
498,accdaily1,498,2020-01-07 23:59:59.999989,1450.0,1465.05,1436.0,1456.0,863805.0,,MovingAverage,498,737431.9999999999,Broker,498,990242.4499999998,990242.4499999998,BuySell,498,,,Trades - Net Profit/Loss,498,,,Trades - Net Profit/Loss,498,,,DrawDown,498,1.2558428018924483,1.5493353103921008,BuySell,498,,
499,accdaily1,499,2020-01-08 23:59:59.999989,1435.0,1477.0,1435.0,1462.6,981496.0,,MovingAverage,499,737432.9999999999,Broker,499,990242.4499999998,990242.4499999998,BuySell,499,,,Trades - Net Profit/Loss,499,,,Trades - Net Profit/Loss,499,,,DrawDown,499,1.2558428018924483,1.5493353103921008,BuySell,499,,
500,accdaily1,500,2020-01-09 23:59:59.999989,1478.0,1491.95,1470.9,1486.15,685751.0,,MovingAverage,500,737433.9999999999,Broker,500,990242.4499999998,990242.4499999998,BuySell,500,,,Trades - Net Profit/Loss,500,,,Trades - Net Profit/Loss,500,,,DrawDown,500,1.2558428018924483,1.5493353103921008,BuySell,500,,
501,accdaily1,501,2020-01-10 23:59:59.999989,1495.0,1525.0,1487.25,1511.2,1109054.0,,MovingAverage,501,737434.9999999999,Broker,501,990242.4499999998,990242.4499999998,BuySell,501,,,Trades - Net Profit/Loss,501,,,Trades - Net Profit/Loss,501,,,DrawDown,501,1.2558428018924483,1.5493353103921008,BuySell,501,,
502,accdaily1,502,2020-01-13 23:59:59.999989,1518.85,1530.7,1514.45,1526.15,531138.0,,MovingAverage,502,737437.9999999999,Broker,502,990242.4499999998,990242.4499999998,BuySell,502,,,Trades - Net Profit/Loss,502,,,Trades - Net Profit/Loss,502,,,DrawDown,502,1.2558428018924483,1.5493353103921008,BuySell,502,,
503,accdaily1,503,2020-01-14 23:59:59.999989,1527.0,1534.0,1510.55,1513.9,850556.0,,MovingAverage,503,737438.9999999999,Broker,503,990242.4499999998,990242.4499999998,BuySell,503,,,Trades - Net Profit/Loss,503,,,Trades - Net Profit/Loss,503,,,DrawDown,503,1.2558428018924483,1.5493353103921008,BuySell,503,,
504,accdaily1,504,2020-01-15 23:59:59.999989,1511.9,1533.9,1488.0,1515.75,974275.0,,MovingAverage,504,737439.9999999999,Broker,504,990242.4499999998,990242.4499999998,BuySell,504,,,Trades - Net Profit/Loss,504,,,Trades - Net Profit/Loss,504,,,DrawDown,504,1.2558428018924483,1.5493353103921008,BuySell,504,,
505,accdaily1,505,2020-01-16 23:59:59.999989,1525.2,1529.65,1494.0,1504.8,650073.0,,MovingAverage,505,737440.9999999999,Broker,505,990242.4499999998,990242.4499999998,BuySell,505,,,Trades - Net Profit/Loss,505,,,Trades - Net Profit/Loss,505,,,DrawDown,505,1.2558428018924483,1.5493353103921008,BuySell,505,,
506,accdaily1,506,2020-01-17 23:59:59.999989,1504.5,1522.6,1494.05,1512.35,409435.0,,MovingAverage,506,737441.9999999999,Broker,506,990242.4499999998,990242.4499999998,BuySell,506,,,Trades - Net Profit/Loss,506,,,Trades - Net Profit/Loss,506,,,DrawDown,506,1.2558428018924483,1.5493353103921008,BuySell,506,,
507,accdaily1,507,2020-01-20 23:59:59.999989,1517.8,1517.8,1495.0,1497.55,223875.0,,MovingAverage,507,737444.9999999999,Broker,507,990242.4499999998,990242.4499999998,BuySell,507,,,Trades - Net Profit/Loss,507,,,Trades - Net Profit/Loss,507,,,DrawDown,507,1.2558428018924483,1.5493353103921008,BuySell,507,,
508,accdaily1,508,2020-01-21 23:59:59.999989,1494.95,1509.4,1487.0,1496.1,359320.0,,MovingAverage,508,737445.9999999999,Broker,508,990242.4499999998,990242.4499999998,BuySell,508,,,Trades - Net Profit/Loss,508,,,Trades - Net Profit/Loss,508,,,DrawDown,508,1.2558428018924483,1.5493353103921008,BuySell,508,,
509,accdaily1,509,2020-01-22 23:59:59.999989,1507.95,1537.0,1502.1,1524.4,1645875.0,,MovingAverage,509,737446.9999999999,Broker,509,990242.4499999998,990242.4499999998,BuySell,509,,,Trades - Net Profit/Loss,509,,,Trades - Net Profit/Loss,509,,,DrawDown,509,1.2558428018924483,1.5493353103921008,BuySell,509,,
510,accdaily1,510,2020-01-23 23:59:59.999989,1526.25,1554.9,1525.0,1548.35,1100769.0,,MovingAverage,510,737447.9999999999,Broker,510,990242.4499999998,990242.4499999998,BuySell,510,,,Trades - Net Profit/Loss,510,,,Trades - Net Profit/Loss,510,,,DrawDown,510,1.2558428018924483,1.5493353103921008,BuySell,510,,
511,accdaily1,511,2020-01-24 23:59:59.999989,1551.75,1570.75,1542.2,1565.9,780502.0,,MovingAverage,511,737448.9999999999,Broker,511,942138.1999999998,990681.0999999999,BuySell,511,1519.067,,Trades - Net Profit/Loss,511,,,Trades - Net Profit/Loss,511,,,DrawDown,511,1.212101873037144,1.5493353103921008,BuySell,511,1551.75,
512,accdaily1,512,2020-01-27 23:59:59.999989,1555.0,1579.6,1544.15,1548.85,535508.0,,MovingAverage,512,737451.9999999999,Broker,512,990343.1999999998,990343.1999999998,BuySell,512,,1603.2939999999996,Trades - Net Profit/Loss,512,100.75,,Trades - Net Profit/Loss,512,100.75,,DrawDown,512,1.2457962987984745,1.5493353103921008,BuySell,512,,1555.0
513,accdaily1,513,2020-01-28 23:59:59.999989,1554.9,1576.55,1534.0,1561.35,696588.0,,MovingAverage,513,737452.9999999999,Broker,513,990343.1999999998,990343.1999999998,BuySell,513,,,Trades - Net Profit/Loss,513,,,Trades - Net Profit/Loss,513,,,DrawDown,513,1.2457962987984745,1.5493353103921008,BuySell,513,,
514,accdaily1,514,2020-01-29 23:59:59.999989,1564.25,1574.0,1545.2,1551.7,405658.0,,MovingAverage,514,737453.9999999999,Broker,514,990343.1999999998,990343.1999999998,BuySell,514,,,Trades - Net Profit/Loss,514,,,Trades - Net Profit/Loss,514,,,DrawDown,514,1.2457962987984745,1.5493353103921008,BuySell,514,,
515,accdaily1,515,2020-01-30 23:59:59.999989,1552.75,1556.4,1525.35,1531.5,415388.0,,MovingAverage,515,737454.9999999999,Broker,515,990343.1999999998,990343.1999999998,BuySell,515,,,Trades - Net Profit/Loss,515,,,Trades - Net Profit/Loss,515,,,DrawDown,515,1.2457962987984745,1.5493353103921008,BuySell,515,,
